prot_id,LFQ intensity 1,LFQ intensity 2,LFQ intensity 3,LFQ intensity 4,LFQ intensity 5,LFQ intensity 6,LFQ intensity 7,LFQ intensity 8,LFQ intensity 9,LFQ intensity 10,LFQ intensity 11,LFQ intensity 12,LFQ intensity 13,LFQ intensity 14,LFQ intensity 15,LFQ intensity 16,LFQ intensity 17,LFQ intensity 18,LFQ intensity 19,LFQ intensity 20,LFQ intensity 21,LFQ intensity 22,LFQ intensity 23,LFQ intensity 24,LFQ intensity 25,LFQ intensity 26,LFQ intensity 27,desc,valid_points,max,mw,clusters
Tb927.10.8200,0,32107000,30688000,28927000,58422000,39310000,72369000,61175000,34510000,23350000,16708000,18603000,15613000,21286000,14594000,19581000,14467000,0,0,6719800,0,0,0,0,0,0,0,"Ribosomal protein L1p/L10e family, putative",17,7,30.838,355
Tb927.10.8210,0,5721500,10619000,20001000,19975000,25969000,25267000,5307400,28894000,2524000,3363000,1911400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KREPA2,11,9,62.912,524
Tb927.10.8240,0,0,0,0,7647100,0,9265300,9184100,7928000,10769000,11589000,9109600,7424100,8906200,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",9,11,42.845,61
Tb927.10.8290,61796000,6908100,10547000,8877000,33014000,55125000,230060000,572930000,662480000,541800000,414090000,183820000,74286000,57085000,32397000,37216000,40861000,21873000,8946400,3386400,0,0,0,0,0,0,0,eukaryotic translation initiation factor 3 subunit c,20,9,84.339,294
Tb927.10.8320,0,0,9726100,13570000,20512000,17381000,30284000,26829000,12990000,26494000,21175000,12709000,0,15769000,12633000,14002000,9630300,5122400,0,0,0,0,0,0,0,0,0,"cytochrome oxidase subunit IX, putative",15,7,13.786,407
Tb927.10.8360,0,0,0,0,0,0,0,0,0,0,0,0,3032700,3601700,5417800,6367700,4218100,7267500,3291400,3282300,2428800,2958100,0,0,0,0,0,Poly(A)-specific ribonuclease PARN-2,10,18,54.773,110
Tb927.10.8370,0,0,0,0,2204600,5458000,1746000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,6,20.045,494
Tb927.10.840,238030000,229830000,155680000,221500000,123010000,29203000,6702200,5288600,11231000,0,6664700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flagellum attachment zone protein 6,10,1,195.48,256
Tb927.10.8420,0,0,4454600,6766400,4466300,5713800,22411000,31992000,7266500,5742800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phosphatidylinositol 3-kinase tor1,8,8,271.39,279
Tb927.10.8570,0,0,0,0,0,7778700,7422300,9621300,8809500,6831100,6879400,5953700,4878800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",8,8,67.521,311
Tb927.10.8600,0,0,0,0,0,0,9776400,10994000,10994000,9212400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vps54-like protein, putative",4,8,119.84,293
Tb927.10.8610,0,13262000,5791400,12130000,4611800,3730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",5,2,96.32700000000001,246
Tb927.10.8720,0,34637000,33054000,22557000,19039000,97269000,109920000,204340000,99534000,62924000,21287000,18554000,15517000,9690000,29088000,11687000,10895000,0,22261000,0,11107000,30760000,0,0,0,0,0,"CCR4-NOT transcription complex subunit 10, putative",19,8,61.501000000000005,283
Tb927.10.8730,111870000,228590000,142370000,81124000,41612000,63469000,44290000,35966000,26853000,31643000,29927000,28722000,26005000,27050000,22189000,27585000,27855000,22494000,28581000,42225000,29971000,37056000,0,0,0,0,0,"ABC1 family, putative",22,2,60.62,253
Tb927.10.8780,49174000,26493000,16068000,10664000,9335200,24644000,75400000,76382000,49305000,36952000,32436000,16445000,7279300,12406000,20176000,20691000,0,0,0,0,0,0,0,0,0,0,0,"AAA domain containing protein, putative",16,8,244.9,500
Tb927.10.8830,48954000,31035000,28463000,12148000,5449300,0,0,6902100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flagellum attachment zone protein 5,6,1,66.65899999999999,269
Tb927.10.8850,0,0,0,0,0,6434900,11429000,9362200,16154000,14580000,7129100,4156000,3110900,2548800,2351100,0,0,0,0,0,0,0,0,0,0,0,0,"A distinct subfamily of CDD/CDA-like deaminases, putative",10,9,65.888,294
Tb927.10.8870,0,0,0,0,0,0,7073600,9176700,0,18031000,7536400,8375200,6697800,7475600,8252000,7176600,6741600,0,0,0,0,0,0,0,0,0,0,"Myosin-like coiled-coil protein, putative",10,10,33.851,74
Tb927.10.8910,0,0,0,0,0,2750600,6402900,6772800,5398500,5409100,4493700,1443300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoporin NUP181,7,8,181.54,308
Tb927.10.8920,0,0,0,0,0,0,0,0,0,0,6126600,7013400,4862700,6118400,7269900,7785600,4406300,6148900,0,0,0,0,0,0,0,0,0,"ras-like small GTPase, putative",8,16,38.395,98
Tb927.10.8930,23915000,14215000,13139000,3909600,0,2956400,5639400,3945800,4445200,6020800,6074200,5666300,7146700,6492200,7264000,5582700,10872000,8205300,10355000,0,0,0,0,0,0,0,0,"paraflagellar rod component, putative",18,1,80.014,259
Tb927.10.8940,1361100000,2679200000,3018800000,2704600000,2924000000,2079400000,1601300000,1494200000,1584900000,1516800000,1224200000,1029500000,1026900000,714950000,678380000,615800000,502400000,582820000,510420000,300590000,319440000,380970000,520990000,382430000,210000000,103220000,41726000,"flagellum targeting protein kharon1, putative",27,3,45.398,339
Tb927.10.8950,0,0,8633600,17848000,24081000,22847000,14340000,17700000,15677000,19766000,9141200,10307000,7853200,10184000,8241800,4081800,9831600,5817800,0,3100200,9000400,6656500,0,0,0,0,0,kinetoplast-associated protein 4 isoform 1,19,5,14.183,415
Tb927.10.8980,17812000,22768000,30159000,52776000,51311000,21651000,16637000,14655000,12600000,12501000,9852700,8901200,8391400,7572100,10736000,9464400,8561400,8693600,0,0,0,2466200,0,0,0,0,0,"hypothetical protein, conserved",19,4,17.598,465
Tb927.10.9020,0,0,0,0,0,0,6281800,14317000,23015000,45608000,51487000,66262000,49008000,57130000,48072000,31641000,18683000,13438000,12754000,11586000,0,0,0,0,0,0,0,"Gcd10p family, putative",14,12,52.843,19
Tb927.10.9080,0,23223000,17999000,21513000,19464000,22341000,17121000,15777000,13551000,14584000,20076000,22467000,17473000,20778000,30233000,23606000,20965000,18384000,23829000,19792000,17695000,19462000,0,0,30134000,0,27692000,"pteridine transporter, putative",23,15,69.998,150
Tb927.10.9130,6845400,10374000,13564000,5475200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",4,3,76.738,267
Tb927.10.9140,50483000,49599000,27993000,23312000,20661000,16877000,6979700,6917000,6833400,7020100,2811900,3014500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FAD dependent oxidoreductase, putative",12,1,71.858,258
Tb927.10.9160,0,0,0,0,0,0,0,2129700,2442500,2911200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cyclin 12, L-type",3,10,71.258,290
Tb927.10.9190,15924000,27498000,11649000,11242000,11216000,32814000,65430000,94219000,168330000,239200000,398480000,551290000,649060000,925020000,972270000,1100300000,794420000,470310000,321310000,27932000,5331900,3968600,0,0,0,0,0,"isoleucyl-tRNA synthetase, putative",22,16,130.6,97
Tb927.10.920,0,0,0,2488100,8399900,2646400,2310400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ribosomal protein L1p/L10e family, putative",4,5,32.531,446
Tb927.10.9200,0,20809000,10692000,11208000,13168000,12228000,6427100,5630400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nuclease-related domain containing protein, putative",7,2,48.021,222
Tb927.10.9260,0,0,4147200,0,5846000,3400200,0,0,0,7707600,6331900,6770200,6781600,8196300,10750000,11570000,9014700,6662500,0,6109800,5833600,9612100,0,0,0,0,0,"hypothetical protein, conserved",15,16,35.617,184
Tb927.10.9330,0,9997400,14328000,15557000,16119000,21146000,8508500,9039400,4905800,7354200,6137600,4766200,5920600,5305400,3745200,2836700,3604300,3427300,2746800,4027600,2462300,0,0,0,0,0,0,"hypothetical protein, conserved",20,6,66.031,518
Tb927.10.9350,0,1238900,2739800,6548900,10710000,8877400,6801400,3751400,1939000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",8,5,94.28,490
Tb927.10.9440,190720000,298880000,282730000,163210000,149320000,192200000,138050000,129590000,120440000,106290000,121140000,100650000,97366000,86205000,97117000,83346000,65498000,50428000,66713000,79031000,61643000,44426000,0,0,0,0,0,NADH dehydrogenase,22,2,54.351000000000006,219
Tb927.10.9570,300880000,262140000,242650000,176710000,146030000,174550000,97985000,102510000,87066000,178090000,193930000,242900000,325070000,377510000,391390000,284920000,107820000,74987000,19103000,7956200,11481000,3454900,0,0,0,0,0,"paraflagellar rod component, putative",22,15,118.67,130
Tb927.10.9650,37167000,59391000,19815000,7750100,14497000,13573000,31592000,32155000,23390000,14461000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoporin NUP152,10,2,152.97,234
Tb927.10.9660,0,0,0,0,12081000,7972400,11925000,6382700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Splicing factor CRN, putative",4,5,87.684,487
Tb927.10.9700,19532000,43247000,28674000,15812000,8611900,9870600,7536700,5025700,3970300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,predicted C2 domain protein,9,2,132.58,253
Tb927.10.9720,0,0,0,0,0,0,8183000,8119800,21150000,6451700,3063200,2758600,2466300,2450400,0,0,0,0,0,0,0,0,0,0,0,0,0,RNA-editing-associated protein 1,8,9,64.376,305
Tb927.10.9740,0,3250500,11194000,8525300,14926000,63848000,129500000,232920000,179320000,107620000,34089000,11980000,6377600,5722400,3138200,0,0,0,0,5119500,5727600,0,0,0,0,0,0,Regulatory particle triple-A ATPase subunit 6,16,8,45.699,277
Tb927.10.9760,13189000,5108900,8796800,4083600,5343200,4230200,3006000,2737700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alternative oxidase,8,1,39.673,262
Tb927.10.9770,0,0,0,0,9257400,12281000,10586000,8584700,6779600,7880900,4593500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gamma-tubulin complex component 2,7,6,87.083,513
Tb927.10.9780,6105600,80531000,33653000,136760000,163400000,60304000,39544000,17809000,9729700,6550100,5001100,6700200,6553900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ATP-dependent DEAD/H RNA helicase, putative",13,5,97.494,459
Tb927.10.9800,127940000,117280000,88089000,57078000,81284000,55311000,31141000,23323000,21030000,15242000,16227000,18825000,17907000,25475000,25842000,17895000,11184000,9676500,29893000,15451000,9992100,16489000,0,0,0,0,0,60S ribosomal protein L22,22,1,15.270999999999999,258
Tb927.11.4300,66947000,92644000,302160000,72955000,138920000,29688000,57076000,60612000,29759000,17807000,9534700,12962000,17704000,18761000,21508000,24149000,10578000,4709200,0,3211900,1201200,1997900,0,0,8858500,0,0,"60S ribosomal protein L18, putative",22,3,21.874000000000002,203
Tb927.10.9890,0,19932000,21444000,20988000,17392000,13400000,13447000,0,0,0,12411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",7,3,97.19200000000001,223
Tb927.10.9900,24625000,39236000,24953000,27468000,18025000,31637000,14460000,11194000,9869900,8430200,5819400,0,5895800,13008000,0,0,0,0,0,0,0,0,0,0,0,0,0,"ABC1 protein, putative",13,2,57.214,242
Tb927.10.9910,0,0,0,20523000,21081000,24985000,31731000,32349000,41608000,63627000,70631000,60160000,62106000,69676000,48687000,39832000,37599000,19259000,29582000,17794000,29828000,32046000,0,0,0,0,0,"PSP1 C-terminal conserved region, putative",19,11,48.986000000000004,167
Tb927.10.9920,0,10153000,29352000,57306000,63025000,47804000,18110000,12033000,13012000,9534600,9389500,9131700,11137000,11093000,11432000,8646100,7715200,0,7140500,11414000,17613000,16907000,0,0,0,0,0,"hypothetical protein, conserved",20,5,44.148999999999994,473
Tb927.10.9970,0,13305000,14147000,17158000,18944000,26018000,29682000,21895000,25296000,28756000,26553000,18326000,9963800,8404900,8051200,7887900,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",15,7,110.0,410
Tb927.11.10030,28063000,148210000,148960000,122600000,167330000,94533000,61572000,48518000,42040000,30344000,20351000,19009000,18120000,17597000,35600000,26273000,0,16392000,18749000,0,11214000,27618000,0,0,0,0,0,"60S ribosomal protein L29, putative",20,5,8.2224,223
Tb927.11.10070,0,0,0,0,0,0,15124000,19126000,21602000,12226000,14349000,7378500,5772400,9305100,4845700,7653900,6425700,4655000,4235900,5912100,0,0,0,0,0,0,0,"Bromodomain, putative",14,9,25.415,325
Tb927.11.10080,0,14865000,18086000,17457000,30850000,37970000,29715000,26603000,15676000,13337000,0,0,9735300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LSU ribosomal protein, mitochondrial, putative",10,6,21.564,514
Tb927.11.10090,21711000,29959000,11770000,13553000,12746000,8451500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",6,2,46.367,265
Tb927.11.1010,38054000,90491000,109140000,163360000,113170000,66002000,47710000,32485000,14838000,0,0,0,0,0,0,0,0,0,4911700,0,0,0,0,0,0,0,0,"chaperone protein DnaJ, putative",10,4,41.739,460
Tb927.11.10120,0,3914800,3064100,3817500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,2,92.37700000000001,246
Tb927.11.10140,20890000,27286000,33760000,29473000,26313000,15676000,34224000,27192000,19322000,19467000,21325000,16633000,10452000,11444000,10024000,11493000,9357200,6294900,12264000,12933000,7710000,14621000,0,0,0,0,0,"hypothetical protein, conserved",22,7,30.3,366
Tb927.11.10150,99838000,59511000,185190000,288590000,452510000,371410000,167610000,74413000,22502000,5177300,1896100,1778300,1280500,1982500,0,0,0,0,0,0,0,0,0,0,0,0,0,"Enoyl-CoA hydratase/isomerase family, putative",14,5,137.64,442
Tb927.11.10170,0,0,0,5336500,4071700,7971400,14048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondrial ribosomal protein L20,4,7,24.353,482
Tb927.11.10200,6873500,13703000,11715000,18626000,11688000,10108000,6300900,0,4205600,2536300,3854600,3397700,4161600,5566700,5892100,4661200,8061000,5846800,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",17,4,53.431999999999995,475
Tb927.11.10230,0,0,7179600,21138000,5985800,12658000,23650000,36735000,78296000,89322000,37465000,15603000,2819000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RNA polymerase-associated protein CDC73, putative",11,10,40.486,290
Tb927.11.10260,0,0,0,10215000,8016400,0,24901000,14553000,10079000,7827100,24455000,13619000,17636000,14541000,10821000,18202000,8650300,16917000,24303000,21860000,18269000,0,0,0,0,0,0,"hypothetical protein, conserved",17,7,51.855,178
Tb927.11.1030,18747000,56580000,33409000,26813000,25383000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kinetoplastid kinetochore protein 7,5,2,70.953,253
Tb927.11.10330,0,0,0,0,0,6485400,19170000,26913000,42355000,61524000,28763000,21779000,5750300,4160800,1766200,0,0,0,0,0,0,0,0,0,0,0,0,regulator of chromosome condensation 1-like protein,10,10,70.392,290
Tb927.11.10340,0,0,0,4832200,4358100,4129000,0,0,0,0,0,0,0,0,0,0,4595800,4227900,0,0,0,0,0,0,0,0,0,"Serine/threonine-protein phosphatase PGAM5, mitochondrial, putative",5,4,33.783,450
Tb927.11.10370,0,65997000,61076000,63322000,54813000,63173000,42359000,44770000,46322000,55687000,51238000,63122000,61270000,58999000,60676000,72299000,40083000,36470000,22402000,0,0,0,0,0,0,0,0,glycosyl hydrolase-like protein,18,16,118.83,422
Tb927.11.10390,0,3206700,5116600,0,5716500,0,3328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",4,5,85.626,447
Tb927.11.1040,0,0,0,0,0,0,0,0,0,0,6232500,8684500,8242000,12527000,13680000,11270000,14097000,13645000,0,9956300,0,0,0,0,0,0,0,"hypothetical protein, conserved",9,17,57.048,98
Tb927.11.10400,0,0,6141500,12709000,18159000,16262000,7858300,4821600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SSU ribosomal protein, mitochondrial, putative",6,5,21.238000000000003,442
Tb927.11.10480,0,26088000,43034000,22517000,78000000,86207000,56050000,33321000,18682000,16046000,10672000,4022600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative",11,6,106.94,516
Tb927.11.1050,0,15649000,29160000,39139000,42235000,20315000,28559000,15377000,8465400,7576600,5993100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ribosome production factor 1, putative",10,5,39.646,466
Tb927.11.10520,0,31707000,32253000,12960000,6169400,4133800,3505300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kinetoplastid kinetochore protein 2,6,3,139.2,252
Tb927.11.10540,21202000,54147000,38188000,35792000,17810000,12498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",6,2,99.443,253
Tb927.11.10560,0,22177000,25428000,30560000,50626000,59461000,76251000,85125000,98126000,126320000,162770000,186190000,172040000,210830000,251350000,215220000,215350000,174170000,214910000,109130000,35665000,19013000,0,0,0,0,0,eukaryotic translation initiation factor 4 gamma 4,21,15,79.7,195
Tb927.11.10570,0,13225000,27253000,47374000,79276000,118770000,73169000,54942000,18038000,12846000,1732900,1086100,0,3938900,5323900,876710,0,0,1318300,2598400,4045000,9978000,0,0,0,0,0,"LSU ribosomal protein, mitochondrial, putative",18,6,39.513000000000005,495
Tb927.11.10580,0,0,0,0,0,12128000,32169000,13548000,11474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative",4,7,99.087,482
Tb927.11.10630,0,0,0,0,0,0,7610000,6981700,5841900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,7,98.538,272
Tb927.11.10650,0,0,0,0,0,8668700,7320900,10227000,6440800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adaptor protein complex AP-3 subunit beta-3,4,8,100.36,479
Tb927.11.10660,0,0,0,8760200,13601000,17732000,40347000,18457000,15773000,15353000,9561200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basal body protein,8,7,590.09,285
Tb927.11.10670,23167000,25418000,47124000,22863000,16155000,21713000,12871000,15374000,14538000,6460700,4631800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"glycosyl hydrolase, putative",11,3,133.9,208
Tb927.11.1070,0,0,0,0,2707600,4325500,6642800,7216600,8018000,6408600,7042600,5463300,0,0,10515000,12999000,0,0,0,0,0,0,0,0,0,0,0,"glycosomal transporter (GAT3), putative",10,16,75.51,329
Tb927.11.10730,0,0,0,1932800,2009700,4837300,13389000,10762000,7355000,3189800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SWI/SNF-related helicase, putative",7,7,139.63,282
Tb927.11.10750,0,0,0,5041300,7353000,10757000,7048400,5807400,4993600,5418300,6844100,5640100,6427100,5068800,0,2895400,5904300,0,0,0,0,0,0,0,0,0,0,"pre-mRNA-splicing factor CWC22, putative",13,6,66.829,420
Tb927.11.10760,145560000,170280000,188640000,141130000,174250000,217220000,229510000,267780000,251550000,236600000,199840000,168330000,129770000,113300000,85369000,61301000,29169000,27978000,12088000,7567400,4907100,11211000,0,0,0,0,0,kinesin-D,22,8,69.884,400
Tb927.11.10780,125850000,79281000,75357000,36047000,37794000,26926000,22083000,21238000,19668000,25456000,17957000,19433000,14820000,15299000,15979000,13102000,11798000,15226000,13593000,17605000,11275000,17119000,27501000,11297000,0,0,0,"Voltage-dependent anion channel, putative",24,1,30.901999999999997,262
Tb927.11.10910,410890000,484930000,777810000,561280000,650270000,958980000,812390000,757620000,488190000,468690000,302950000,363960000,249120000,274160000,305830000,295730000,196200000,158190000,152280000,127900000,163780000,263180000,180290000,241240000,472500000,300660000,283950000,"40S ribosomal protein SA, putative",27,6,27.609,372
Tb927.11.1080,0,0,0,0,0,0,5228400,4966500,2237200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,7,60.381,273
Tb927.11.10820,0,0,27720000,0,20572000,0,32155000,32363000,62726000,30823000,29242000,28822000,21746000,10823000,13918000,17533000,0,0,0,10804000,0,0,0,0,0,0,0,"Casein kinase II subunit beta, putative",13,9,33.52,322
Tb927.11.10840,0,0,3690700,8252200,6255100,4274300,7987600,9750000,4226900,2784200,3983600,3378700,4114100,4293900,3541500,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",13,8,55.516999999999996,407
Tb927.11.10850,0,0,0,10694000,19087000,17119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,5,47.222,453
Tb927.11.10880,14348000,46657000,11349000,16524000,33754000,13832000,10187000,8466200,6269000,6417900,5586000,8559100,7228100,5929600,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",14,2,48.493,263
Tb927.11.1090,80594000,314040000,188180000,412880000,490800000,450750000,719520000,725590000,818810000,793580000,748160000,511090000,480180000,301250000,203060000,207920000,220910000,150450000,206070000,93079000,86367000,42468000,0,0,0,0,0,"calpain-like protein, putative",22,9,658.93,403
Tb927.11.10900,26683000,22299000,18854000,14310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Component of motile flagella 9,4,1,99.792,266
Tb927.11.10950,0,0,0,6898100,8003000,10132000,7571600,4450400,2392700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DnaJ domain containing protein, putative",6,6,36.848,490
Tb927.11.10960,20484000,63242000,91411000,175010000,263060000,215850000,204100000,148950000,124760000,91165000,32541000,19618000,8105900,9347400,0,0,0,6477700,6612000,3896800,0,0,0,0,0,0,0,"2OG-Fe(II) oxygenase superfamily, putative",17,5,71.77199999999999,525
